date,open,high,low,close,volume
2018-03-21,140.270004,141.320007,139.539993,140.419998,1231900
2018-03-22,139.089996,140.960007,137.149994,137.25,1626600
2018-03-23,137.059998,137.940002,133.75,133.759995,2039300
2018-03-26,135.490005,139.119995,134.990005,138.919998,1987200
2018-03-27,139.410004,139.669998,134.970001,135.589996,1798600
2018-03-28,135.600006,136.5,132.559998,133.899994,2212000
2018-03-29,134.889999,137.490005,134.509995,135.979996,2524700
2018-04-02,134.960007,136.410004,130.389999,132.070007,3154000
2018-04-03,133.190002,134.169998,131.369995,132.5,3643500
2018-04-04,130.869995,136.149994,130.419998,135.809998,3194600
2018-04-05,136.910004,138.410004,133.229996,134.440002,2917400
2018-04-06,133.149994,134.229996,129.529999,130.929993,2625500
2018-04-09,131.899994,133.270004,130.570007,130.720001,2449600
2018-04-10,132.460007,132.830002,128.970001,129.839996,3656100
2018-04-11,130.75,133.639999,130.75,132.029999,3893100
2018-04-12,132.509995,133.699997,131.860001,133.009995,2901500
2018-04-13,133.539993,133.929993,130.509995,131.059998,1352700
2018-04-16,132.050003,134.279999,131.919998,133.470001,1501400
2018-04-17,134.669998,137.550003,134.460007,136.809998,2928200
2018-04-18,136.880005,139.190002,136.690002,138.309998,1612200
2018-04-19,137.929993,138.649994,136.990005,137.619995,1156300
2018-04-20,137.149994,138.25,136.729996,137.479996,1380500
2018-04-23,137.899994,138.789993,136.820007,137.630005,843600
2018-04-24,138.839996,139.5,135.360001,136.899994,1561700
2018-04-25,136.389999,137.789993,135.279999,137.240005,1123200
2018-04-26,138.160004,138.800003,136.220001,137.759995,1240900
2018-04-27,137.279999,139,136.559998,137.419998,1112700
2018-04-30,138.119995,139.479996,136.470001,136.679993,1115100
2018-05-01,136.190002,137.759995,135.490005,137.600006,1046600
2018-05-02,137.119995,137.720001,134.009995,134.160004,2324300
2018-05-03,133.399994,135.190002,130.720001,134.639999,2474500
2018-05-04,133.919998,137.059998,133.179993,135.850006,2832800
2018-05-07,136.580002,137.25,135.850006,136.639999,2331100
2018-05-08,136.529999,139.449997,136,139.309998,3771100
2018-05-09,138.429993,139.169998,134.25,137.899994,3999700
2018-05-10,138.119995,138.990005,137.399994,138.570007,2114800
2018-05-11,138.880005,140.110001,138.179993,139.820007,1509100
2018-05-14,139.910004,140.279999,138.960007,139.350006,1845400
2018-05-15,139,139.139999,137.839996,138.860001,1492600
2018-05-16,139.210007,141.610001,138.610001,140.440002,1620000
2018-05-17,139.889999,140.009995,138.050003,138.289993,1894600
2018-05-18,139.470001,139.470001,137.720001,138.520004,1444600
2018-05-21,138.880005,139.839996,137.979996,138.800003,1124300
2018-05-22,139.389999,139.389999,137.5,137.779999,1099400
2018-05-23,136.759995,137.839996,136.759995,137.589996,1061300
2018-05-24,137.429993,138.369995,137.25,137.869995,1504300
2018-05-25,137.809998,139.179993,137.270004,137.970001,1396700
2018-05-29,136.320007,136.860001,134.070007,134.550003,2011700
2018-05-30,135.020004,136.940002,134.600006,136.270004,1271700
2018-05-31,136.320007,136.75,134.660004,135.360001,2316300
2018-06-01,136.580002,138.990005,135.710007,138.339996,1558500
2018-06-04,138.820007,138.990005,137.410004,138.690002,1277500
2018-06-05,138.5,139.839996,137.839996,138.220001,1334000
2018-06-06,137.970001,141.720001,137.699997,141.570007,2113500
2018-06-07,141.660004,142.190002,139.009995,139.440002,1622700
2018-06-08,139.479996,139.619995,137.940002,138.380005,1609200
2018-06-11,138.039993,139.839996,137.75,139.139999,1809800
2018-06-12,139.559998,140.419998,139.240005,139.860001,1354200
2018-06-13,140,140.479996,137.759995,138.350006,1662700
2018-06-14,138.699997,139.389999,138.149994,138.75,1216100
2018-06-15,139,139.190002,137.220001,138.830002,2321200
2018-06-18,137.820007,138.860001,137.5,138.669998,826500
2018-06-19,137.139999,137.520004,135.5,136.580002,1364100
2018-06-20,136.75,138.220001,135.830002,135.990005,1794900
2018-06-21,135.789993,135.990005,133.419998,133.729996,1684000
2018-06-22,133.949997,134.309998,132.479996,132.610001,1813800
2018-06-25,131.470001,131.990005,128.660004,129.100006,2432100
2018-06-26,129.449997,130.139999,128.960007,129.429993,1748800
2018-06-27,129.559998,130.770004,126.699997,126.940002,2284800
2018-06-28,127.040001,127.290001,124.220001,125.260002,2073600
2018-06-29,125.379997,127.550003,125.25,126.599998,2022600
2018-07-02,125.57,126.919998,125,126.489998,1681300
2018-07-03,127.059998,127.540001,124.339996,124.519997,1345800
2018-07-05,125.059998,126.709999,125.059998,126.489998,1982600
2018-07-06,126.709999,127.959999,125.839996,127.660004,1435500
2018-07-09,129.080002,130.259995,127.910004,130.160004,2635100
2018-07-10,130.089996,131.429993,130.089996,130.729996,2269300
2018-07-11,130.070007,130.630005,129.259995,129.850006,1831300
2018-07-12,130.679993,131.089996,129.369995,130.770004,1335000
2018-07-13,130.539993,131.160004,130.410004,131.009995,843600
2018-07-16,131.240005,131.440002,130.259995,130.789993,1444100
2018-07-17,130.130005,130.940002,129.899994,130.449997,1224000
2018-07-18,130.360001,133.679993,130.160004,133.130005,2127600
2018-07-19,131.020004,133.470001,131.020004,133.199997,1964400
2018-07-20,132.910004,134.119995,132.070007,133.050003,1529500
2018-07-23,133.050003,133.050003,131.869995,132.029999,1497800
2018-07-24,132.009995,132.309998,128.770004,130.020004,3871100
2018-07-25,129,131.729996,127.209999,131.5,2718500
2018-07-26,132.169998,133.660004,130.770004,130.970001,1960200
2018-07-27,131.130005,131.869995,128.339996,128.550003,2028400
2018-07-30,128.289993,128.470001,125.690002,125.910004,2040100
2018-07-31,126.209999,128.059998,125.699997,127.839996,1614300
2018-08-01,127.779999,129.179993,126.970001,127.870003,2321700
2018-08-02,126.720001,129.320007,125.919998,129.130005,1513100
2018-08-03,129.110001,129.279999,127.580002,128.190002,1326500
2018-08-06,128.509995,129.509995,127.400002,129.279999,2014700
2018-08-07,125.309998,126.830002,123.959999,124.43,3859000
2018-08-08,124.610001,125.669998,121.5,121.629997,2864500
2018-08-09,122.029999,122.900002,120.610001,120.790001,3202700
2018-08-10,120.57,121.639999,119.769997,120.160004,2314200
2018-08-13,120.650002,121.449997,119.900002,120.459999,1713000
2018-08-14,121.510002,122,120.839996,121.610001,2162500
2018-08-15,120.559998,121.019997,119.32,120.43,2115700
2018-08-16,121.18,122.830002,121.110001,122.150002,2475600
2018-08-17,122.099998,123.879997,121.419998,123.849998,2652800
2018-08-20,123.839996,124.519997,123.629997,124.400002,2439600
2018-08-21,124.43,125.639999,124.370003,125.160004,2488400
2018-08-22,124.339996,124.709999,123.550003,123.709999,1582600
2018-08-23,123.650002,123.830002,122.019997,122.18,1667200
2018-08-24,122.580002,123.589996,122.300003,123.110001,1408300
2018-08-27,123.68,124.699997,123.580002,124.290001,1269900
2018-08-28,124.580002,125.269997,123.57,124.68,1698200
2018-08-29,124.309998,127.760002,124.160004,126.949997,3105300
2018-08-30,126.860001,127.050003,125.739998,126.209999,1814900
2018-08-31,126.339996,127.269997,126.209999,126.470001,2249700
2018-09-04,126.110001,126.720001,125.059998,126.550003,2069200
2018-09-05,125.699997,126.190002,124.860001,125.010002,3074400
2018-09-06,125.120003,125.650002,123.559998,124.980003,2464700
2018-09-07,125.010002,126.699997,124.379997,126.610001,2916800
2018-09-10,127.080002,128.039993,126.699997,127.68,4017400
2018-09-11,126.900002,128.210007,126.669998,127.349998,2683300
2018-09-12,127.18,127.709999,126.5,127.57,1456600
2018-09-13,128.050003,129.860001,128.009995,129.539993,1928300
2018-09-14,129.820007,130.860001,129.419998,130.429993,1693800
2018-09-17,130.289993,130.509995,129.360001,129.770004,1935400
2018-09-18,129.850006,130.270004,129.25,129.809998,1755900
2018-09-19,130.300003,131.589996,129.779999,131.229996,1625400
2018-09-20,131.720001,132.25,130.240005,132.179993,1811400
2018-09-21,132.660004,133.360001,130.410004,130.899994,5530900
2018-09-24,130.380005,130.759995,128.389999,130.240005,1566800
2018-09-25,130.710007,130.740005,129.149994,129.270004,1362800
2018-09-26,129.520004,132.039993,129.339996,130.979996,2358600
2018-09-27,130.479996,133.5,130.339996,133.419998,1935000
2018-09-28,132.800003,133.130005,131.869995,132.029999,2439000
2018-10-01,132.669998,132.860001,128.300003,128.350006,2299500
2018-10-02,128.160004,128.490005,125.949997,125.970001,2168900
2018-10-03,126.300003,126.889999,124.339996,124.589996,2451700
2018-10-04,124.290001,124.559998,121.080002,122.199997,2714300
2018-10-05,122.919998,123.519997,120.290001,121.449997,2303000
2018-10-08,121.449997,121.690002,119.5,120.57,1676800
2018-10-09,120.480003,121.260002,119.68,119.769997,1718200
2018-10-10,119.269997,119.660004,116.410004,116.480003,2233200
2018-10-11,116.339996,117.419998,114.050003,114.629997,2606800
2018-10-12,117.209999,117.889999,115.739998,117.489998,2303400
2018-10-15,117.050003,117.400002,115.470001,115.510002,1509700
2018-10-16,116.230003,118.330002,115.959999,117.949997,1560600
2018-10-17,118.169998,118.730003,116.370003,117.959999,1067700
2018-10-18,117.489998,117.93,115.120003,115.290001,2185100
2018-10-19,114.709999,115.290001,112.010002,112.040001,2664200
2018-10-22,112.550003,113.120003,111.279999,111.489998,1559600
2018-10-23,111,112.400002,107.900002,112.349998,4007800
2018-10-24,112.029999,113.779999,106.959999,107.129997,5159500
2018-10-25,108.160004,112.379997,108.160004,111.540001,3274400
2018-10-26,108.629997,114.18,108.440002,112.730003,3121000
2018-10-29,113.919998,114.529999,111.199997,112.779999,2868600
2018-10-30,112.849998,115.370003,112.449997,115.269997,2419800
2018-10-31,116.330002,118.720001,116.209999,116.889999,2437900
2018-11-01,118.489998,121.230003,116.019997,121.089996,2471200
2018-11-02,122.239998,122.970001,119.940002,120.93,2814100
2018-11-05,121.300003,121.529999,119.709999,120.68,2425000
2018-11-06,115,117.400002,112.110001,114.550003,6924600
2018-11-07,114.82,117.150002,114.639999,116.139999,2503100
2018-11-08,115.610001,117.209999,115.260002,116.910004,1810500
2018-11-09,116.650002,117.620003,116.18,117.040001,1687500
2018-11-12,116.559998,117.309998,114.730003,115.07,1997200
2018-11-13,115.720001,117.919998,115.699997,116.550003,2381800
2018-11-14,117.349998,118,115.599998,116.300003,1383000
2018-11-15,115.239998,118.620003,115.029999,118.309998,1596200
2018-11-16,117.220001,119.32,117.040001,118.650002,1369300
2018-11-19,118.449997,118.860001,115.389999,116.5,1696700
2018-11-20,114.260002,116.290001,113.139999,115.559998,2237700
2018-11-21,116.099998,118.739998,116.089996,117.169998,1317500
2018-11-23,116.510002,118,115.800003,117.260002,445200
2018-11-26,118.989998,120.510002,118.279999,119.900002,1284600
2018-11-27,120,120.400002,119.07,119.970001,1539400
2018-11-28,119.989998,122.269997,118.519997,122.190002,1497700
2018-11-29,121.370003,122.830002,120.550003,121.839996,1180700
2018-11-30,113.599998,116.720001,113.379997,115.029999,9553400
2018-12-03,116,120.089996,115.690002,119.529999,3621000
2018-12-04,119,119.230003,112.919998,113.5,3097500
2018-12-06,111.68,115.5,111.110001,115.32,2921400
2018-12-07,114.849998,116.25,110.690002,111.25,2637000
2018-12-10,111.440002,112.349998,109.199997,110.809998,1787200
2018-12-11,112.330002,112.940002,109.790001,110.029999,2613800
2018-12-12,110.190002,111.900002,109.970001,110.07,2615800
2018-12-13,110.57,110.980003,108.239998,108.849998,2066600
2018-12-14,108,109.980003,107.370003,107.660004,2241600
2018-12-17,107.919998,109.339996,106.580002,107.660004,2353400
2018-12-18,108.709999,109.389999,107.519997,108.239998,1882400
2018-12-19,108.760002,109.75,105.760002,106.389999,2234000
2018-12-20,106.239998,106.239998,102.959999,104.190002,4183600
2018-12-21,104.389999,106.529999,102.300003,102.879997,4319200
2018-12-24,102.519997,102.989998,100.620003,100.989998,1450100
2018-12-26,101.699997,105.68,101.419998,105.580002,2505400
2018-12-27,104.269997,106.660004,102.800003,106.629997,1630200
2018-12-28,107.190002,108.519997,106.400002,107.239998,1282000
2018-12-31,107.610001,108.559998,107.389999,108.559998,1771200
2019-01-02,106.720001,108.589996,105.290001,107.459999,1802100
2019-01-03,106.349998,107,101.57,101.739998,3344300
2019-01-04,103.139999,107.919998,103.139999,107.809998,3045300
2019-01-07,107.410004,108.879997,105.949997,108.010002,1529000
2019-01-08,108.860001,110.07,107.82,109.760002,1631100
2019-01-09,109.93,110.529999,108.589996,109.199997,2750100
2019-01-10,108.32,111.169998,108,110.050003,1682900
2019-01-11,109.269997,109.449997,107.330002,109.419998,1819700
2019-01-14,108.629997,109.099998,107.830002,108.129997,1411400
2019-01-15,108.279999,110.239998,107.540001,110.18,1788100
2019-01-16,109.870003,111.370003,109.089996,109.279999,2817100
2019-01-17,108.800003,109.889999,108.18,108.470001,2143900
2019-01-18,109.800003,109.800003,108.260002,109.050003,2361200
2019-01-22,108.709999,108.849998,106.019997,107.260002,2799300
2019-01-23,107.449997,108.370003,106.580002,108.089996,1660300
2019-01-24,108.059998,108.949997,107.400002,108.239998,769200
2019-01-25,109.18,109.93,107.809998,109.849998,1587700
2019-01-28,109.110001,110.839996,108.739998,110.529999,1355500
2019-01-29,110.470001,111.339996,109.980003,111.120003,1186700
2019-01-30,111.75,113.779999,111.019997,113.639999,2514400
2019-01-31,113.599998,115.029999,112.68,114.529999,2281100
2019-02-01,114.790001,115.199997,114.010002,114.57,1540800
2019-02-04,114.68,115.690002,114.43,115.650002,1070200
2019-02-05,115.970001,117,115.769997,116.910004,1448900
2019-02-06,116.769997,117.75,116.669998,117.269997,1555800
2019-02-07,116.419998,116.830002,114.760002,115.519997,1360000
2019-02-08,114.580002,115.510002,114.580002,115.480003,1381300
2019-02-11,115.860001,116.690002,115.459999,115.650002,1022200
2019-02-12,116.410004,116.769997,114.489998,114.739998,2374500
2019-02-13,116,119.610001,115.93,118.860001,2296100
2019-02-14,118.139999,118.809998,116.639999,118.620003,1785400
2019-02-15,119.800003,121.599998,118.809998,121.050003,2012900
2019-02-19,120.290001,122.400002,120.150002,122.029999,2625600
2019-02-20,122.540001,127.269997,121.949997,126.970001,3337600
2019-02-21,127.040001,128.25,125.449997,127.370003,2893000
2019-02-22,127.93,129.720001,127.57,128.839996,2085700
2019-02-25,129.690002,130.160004,128.419998,128.479996,2325100
2019-02-26,128.190002,129.899994,128.169998,128.570007,1979200
2019-02-27,127.650002,128.639999,126.639999,126.93,2168600
2019-02-28,126.760002,127,125.010002,125.269997,3312900
2019-03-01,125.489998,126.550003,122.230003,124.449997,4407900
2019-03-04,126.489998,126.489998,122.339996,123.940002,2095100
2019-03-05,124,125.57,124,125.220001,1797400
2019-03-06,125.18,125.839996,124.82,125.120003,1644400
2019-03-07,125.129997,125.160004,122.07,122.220001,2043300
2019-03-08,121.190002,121.540001,119.989998,120.699997,2261300
2019-03-11,120.860001,121.169998,120.110001,120.25,2193300
2019-03-12,120.5,121.589996,119.099998,120.690002,2185300
2019-03-13,121.139999,122.660004,120.010002,120.190002,3071900
2019-03-14,120,120.529999,118.989998,119.620003,2363600
2019-03-15,120.019997,124.830002,119.889999,122.32,3601300
2019-03-18,124.989998,125.970001,123.830002,124.959999,2436700
2019-03-19,124.970001,126.720001,124.660004,125.75,2352400
2019-03-20,125.389999,125.730003,123.540001,123.669998,1927600
2019-03-21,123.370003,125.18,122.980003,125.059998,1710600
2019-03-22,124.370003,124.910004,123.419998,124.5,3400700
2019-03-25,124.010002,124.449997,123.129997,123.660004,1493700
2019-03-26,122.889999,124.599998,122.730003,123.559998,1722600
2019-03-27,123.720001,123.720001,121.330002,122.169998,1924900
2019-03-28,122.279999,124.360001,122.279999,124.080002,1496300
2019-03-29,124.010002,125.459999,123.870003,125.089996,2175100
2019-04-01,126.239998,127.589996,125.849998,127.449997,1383400
2019-04-02,127.230003,128.600006,126.510002,128.5,1783100
2019-04-03,129.449997,131.850006,128.720001,131.589996,2218400
2019-04-04,131.550003,132.5,131.130005,132.199997,2269000
2019-04-05,132.570007,134.809998,132.320007,134.059998,2210300
2019-04-08,133.880005,134.960007,133.470001,134.910004,1866700
2019-04-09,134.130005,134.949997,132.270004,132.649994,1689000
2019-04-10,132.990005,133.179993,132.300003,132.75,1476700
2019-04-11,133.419998,133.820007,132.720001,133.25,1245200
2019-04-12,133.490005,134.740005,133.259995,134.649994,1163900
2019-04-15,134.5,134.970001,133.100006,134.369995,657400
2019-04-16,134.399994,135.910004,134.369995,135.800003,979900
2019-04-17,136.270004,136.940002,135.649994,135.929993,1111300
2019-04-18,136.740005,136.740005,133.490005,134.410004,1378300
2019-04-22,133.649994,136.160004,133.330002,135.860001,1182300
2019-04-23,136.279999,136.789993,135.440002,136.279999,1036900
2019-04-24,134.660004,136.039993,134.660004,135.479996,1232500
2019-04-25,134.919998,136.199997,134.110001,135.679993,926100
2019-04-26,136.25,137.029999,135.570007,136.449997,837500
2019-04-29,136.449997,137.100006,135.820007,135.970001,1144500
2019-04-30,136.350006,136.830002,135.279999,136.419998,1259700
2019-05-01,137.800003,140.369995,137.559998,138.860001,1632100
2019-05-02,138.550003,139.059998,135.720001,136.889999,1155500
2019-05-03,137.789993,140.279999,137.279999,140.139999,1076700
2019-05-06,137.460007,138.169998,136.580002,137.75,1415300
2019-05-07,136.160004,137.100006,134.070007,135.149994,1547000
2019-05-08,134.419998,135.380005,133.600006,134.770004,1244700
2019-05-09,133.929993,136.169998,132.789993,135.470001,1913700
2019-05-10,130.880005,132.110001,127.699997,131.710007,4463200
2019-05-13,129.470001,129.779999,125.720001,126.010002,2392100
2019-05-14,126.68,130.970001,126.309998,129.869995,2273400
2019-05-15,128.789993,132.330002,127.269997,131.830002,1907900
2019-05-16,132.070007,133.289993,130.960007,132.509995,1818400
2019-05-17,132.149994,133.169998,130.869995,130.910004,1653500
2019-05-20,128.75,129.589996,127.489998,127.860001,1591800
2019-05-21,128.710007,129.649994,128.070007,129.429993,1780100
2019-05-22,128.830002,129.199997,127.629997,127.769997,1620100
2019-05-23,125.980003,126.099998,123.529999,123.910004,2227100
2019-05-24,124.629997,125.739998,124.379997,125,1357100
